time,x,y,vx,vy,theta_x,theta_y,action_x,action_y,radius
0.080943,-0.006320,-0.079180,-0.048868,-0.012972,-0.014063,0.074114,-0.014063,0.074114,0.079432
0.159105,-0.008646,-0.079595,-0.024327,0.000548,-0.049098,0.038885,-0.035035,-0.035229,0.080063
0.238246,-0.009589,-0.079086,-0.004989,0.014393,-0.030209,0.034462,0.018889,-0.004423,0.079666
0.316287,-0.009381,-0.077829,0.010441,0.022551,-0.010579,0.031109,0.019630,-0.003353,0.078392
0.394281,-0.008350,-0.076125,0.018770,0.027951,-0.013515,0.005736,-0.002937,-0.025373,0.076582
0.471381,-0.007001,-0.074131,0.020996,0.031428,-0.008413,0.001029,0.005103,-0.004706,0.074461
0.549635,-0.005599,-0.071967,0.020864,0.033208,-0.005955,0.000459,0.002457,-0.000570,0.072184
0.627144,-0.004254,-0.069715,0.019404,0.034212,-0.006173,-0.002607,-0.000217,-0.003066,0.069845
0.704039,-0.003046,-0.067409,0.016880,0.034869,-0.005721,-0.004635,0.000451,-0.002028,0.067478
0.783265,-0.002028,-0.065078,0.013787,0.034986,-0.004139,-0.005372,0.001583,-0.000737,0.065109
0.860676,-0.001227,-0.062758,0.010434,0.034576,-0.003522,-0.006039,0.000617,-0.000667,0.062770
0.938541,-0.000657,-0.060477,0.006862,0.033851,-0.003276,-0.007073,0.000246,-0.001034,0.060481
1.016336,-0.000327,-0.058255,0.003273,0.032828,-0.002540,-0.007149,0.000736,-0.000076,0.058256
1.093752,-0.000229,-0.056111,-0.000058,0.031545,-0.002178,-0.006737,0.000362,0.000412,0.056111
1.171340,-0.000339,-0.054056,-0.003009,0.030188,-0.002340,-0.006348,-0.000162,0.000389,0.054057
1.250493,-0.000632,-0.052090,-0.005564,0.028891,-0.002504,-0.005982,-0.000164,0.000366,0.052094
1.328743,-0.001081,-0.050207,-0.007710,0.027694,-0.002612,-0.005466,-0.000109,0.000516,0.050218
1.405926,-0.001656,-0.048400,-0.009347,0.026590,-0.002655,-0.004473,-0.000043,0.000993,0.048428
1.483400,-0.002320,-0.046665,-0.010425,0.025540,-0.002593,-0.003479,0.000062,0.000994,0.046722
1.561794,-0.003037,-0.044998,-0.011010,0.024523,-0.002587,-0.002726,0.000007,0.000752,0.045100
1.640866,-0.003780,-0.043399,-0.011202,0.023523,-0.002542,-0.002127,0.000045,0.000599,0.043563
1.721382,-0.004513,-0.041866,-0.010837,0.022508,-0.002420,-0.001717,0.000122,0.000410,0.042108
1.799286,-0.005224,-0.040402,-0.010524,0.021454,-0.002361,-0.001676,0.000059,0.000041,0.040739
1.877021,-0.005915,-0.039010,-0.010207,0.020386,-0.002310,-0.001605,0.000051,0.000072,0.039456
1.955684,-0.006584,-0.037689,-0.009877,0.019304,-0.002254,-0.001642,0.000056,-0.000037,0.038260
2.035611,-0.007230,-0.036440,-0.009546,0.018256,-0.002421,-0.001700,-0.000167,-0.000058,0.037150
2.114339,-0.007855,-0.035258,-0.009215,0.017277,-0.002553,-0.001725,-0.000131,-0.000025,0.036122
2.193488,-0.008458,-0.034138,-0.008895,0.016365,-0.002661,-0.001803,-0.000108,-0.000078,0.035171
2.271463,-0.008946,-0.033278,-0.001056,-0.000499,-0.002771,-0.001888,-0.000110,-0.000084,0.034460
2.348742,-0.009982,-0.036823,-0.031894,-0.164363,-0.009049,-0.001743,-0.006279,0.000144,0.038152
2.425262,-0.021871,-0.063165,-0.235419,-0.455010,-0.070551,0.036200,-0.061501,0.037944,0.066845
2.502344,-0.035957,-0.090172,-0.180587,-0.344054,-0.078568,0.079997,-0.008018,0.043797,0.097076
2.580985,-0.045862,-0.109225,-0.120114,-0.233534,-0.078370,0.079964,0.000199,-0.000033,0.118463
2.658087,-0.052168,-0.121474,-0.075637,-0.156274,-0.075254,0.079826,0.003116,-0.000138,0.132202
2.735653,-0.055842,-0.130491,-0.037279,-0.117031,-0.076836,0.079288,-0.001583,-0.000538,0.141937
2.988071,-0.057018,-0.136938,-0.000316,-0.078577,-0.075765,0.078135,0.001071,-0.001152,0.148334
3.066416,-0.055853,-0.140945,0.033876,-0.042678,-0.068267,0.075387,0.007498,-0.002748,0.151608
3.143482,-0.052593,-0.142775,0.063649,-0.012367,-0.055103,0.066561,0.013164,-0.008826,0.152154
3.220798,-0.047607,-0.142870,0.086447,0.010135,-0.035362,0.046026,0.019742,-0.020535,0.150593
3.298997,-0.041328,-0.141760,0.102158,0.022980,-0.011489,0.032253,0.023872,-0.013773,0.147661
3.375524,-0.034110,-0.139997,0.113503,0.028913,-0.004402,0.024719,0.007087,-0.007534,0.144093
3.452808,-0.026385,-0.137998,0.117329,0.030453,0.003137,0.002039,0.007539,-0.022680,0.140498
3.530513,-0.018649,-0.135946,0.113900,0.031063,-0.003701,-0.012637,-0.006838,-0.014676,0.137219
3.607891,-0.011350,-0.133916,0.104897,0.029439,0.008047,-0.017590,0.011748,-0.004953,0.134396
3.684943,-0.004742,-0.132037,0.094099,0.027362,-0.000525,-0.018233,-0.008572,-0.000643,0.132122
3.762735,0.001163,-0.130317,0.083535,0.024038,0.009798,-0.014130,0.010323,0.004102,0.130322
3.839783,0.006415,-0.128831,0.075239,0.021311,-0.001782,-0.006921,-0.011580,0.007209,0.128990
3.918355,0.011243,-0.127508,0.070233,0.018310,0.007957,0.001580,0.009738,0.008502,0.128003
3.995356,0.015862,-0.126345,0.069007,0.017445,-0.008681,0.008692,-0.016638,0.007112,0.127337
4.072318,0.020442,-0.125212,0.068483,0.016281,0.007243,0.005282,0.015925,-0.003410,0.126869
4.149609,0.025004,-0.124137,0.068288,0.016615,-0.009944,0.004185,-0.017187,-0.001097,0.126630
4.227393,0.029500,-0.123054,0.066547,0.015455,0.009177,0.001280,0.019121,-0.002904,0.126540
4.305364,0.033864,-0.122052,0.064422,0.015274,-0.008438,-0.000871,-0.017615,-0.002151,0.126663
4.383116,0.038052,-0.121090,0.061300,0.013135,0.011928,-0.000191,0.020365,0.000680,0.126928
4.460784,0.041255,-0.120034,0.001197,0.037942,-0.005454,-0.004510,-0.017382,-0.004319,0.126925
4.537986,0.048573,-0.111689,0.184038,0.257959,-0.010031,0.015799,-0.004577,0.020309,0.121794
4.616335,0.062772,-0.076762,0.208983,0.559755,0.079850,-0.075767,0.089881,-0.091565,0.099160
4.693033,0.076264,-0.039970,0.110029,0.452003,0.079999,-0.067949,0.000149,0.007818,0.086103
4.770351,0.080740,-0.013114,0.035266,0.363333,0.079999,-0.063416,-0.000001,0.004533,0.081798
4.848106,0.082682,0.009893,0.022893,0.322336,0.079994,0.007798,-0.000005,0.071215,0.083272
4.928143,0.083639,0.029361,0.006472,0.273253,0.079963,-0.062130,-0.000031,-0.069928,0.088642
5.004654,0.084139,0.046669,0.010076,0.236824,0.079990,0.053631,0.000026,0.115761,0.096216
5.083190,0.085002,0.060312,0.010098,0.187576,0.079799,-0.045350,-0.000191,-0.098981,0.104225
5.161791,0.085806,0.071884,0.015741,0.152343,0.079960,0.047134,0.000161,0.092484,0.111937
5.239104,0.087013,0.079977,0.014370,0.105533,0.078609,-0.053523,-0.001350,-0.100657,0.118184
5.316994,0.087628,0.085870,0.003530,0.069464,0.079688,-0.019856,0.001078,0.033667,0.122688
5.394897,0.087292,0.088970,-0.012447,0.029145,0.076459,-0.047179,-0.003229,-0.027323,0.124642
5.472227,0.085731,0.089615,-0.033204,-0.006175,0.070597,-0.059992,-0.005863,-0.012813,0.124019
5.549969,0.082771,0.088217,-0.055315,-0.035318,0.060976,-0.052161,-0.009620,0.007832,0.120968
5.627087,0.078491,0.085049,-0.072749,-0.060085,0.050860,-0.030863,-0.010116,0.021298,0.115733
5.704374,0.073250,0.080361,-0.083627,-0.080142,0.038767,-0.016756,-0.012093,0.014107,0.108735
5.781676,0.067404,0.074699,-0.091523,-0.088823,0.001119,-0.019599,-0.037649,-0.002843,0.100615
5.860751,0.061185,0.068548,-0.093896,-0.095476,0.026557,0.002743,0.025438,0.022341,0.091883
5.938198,0.055119,0.062175,-0.086858,-0.094963,-0.014831,0.026627,-0.041388,0.023884,0.083089
6.014913,0.049842,0.055908,-0.071863,-0.094143,0.015460,0.037022,0.030290,0.010395,0.074899
6.092789,0.045436,0.049826,-0.061949,-0.086568,-0.036826,0.001452,-0.052286,-0.035569,0.067432
6.171822,0.041435,0.044474,-0.059542,-0.076150,-0.006759,-0.011536,0.030068,-0.012988,0.060785
6.249917,0.037432,0.039719,-0.060638,-0.066573,-0.021341,-0.007194,-0.014582,0.004342,0.054578
6.328265,0.033446,0.035543,-0.058418,-0.060105,0.002646,0.009052,0.023987,0.016246,0.048805
6.405882,0.029713,0.031867,-0.053398,-0.049189,-0.038532,0.010229,-0.041178,0.001176,0.043570
6.486067,0.026335,0.029050,-0.048758,-0.037332,-0.011366,0.000104,0.027166,-0.010125,0.039210
6.567733,0.023320,0.026902,-0.041201,-0.027347,-0.020833,0.023162,-0.009468,0.023058,0.035603
6.645782,0.020916,0.025405,-0.031849,-0.018715,-0.010375,0.012070,0.010458,-0.011091,0.032907
6.724129,0.019075,0.024433,-0.023983,-0.010857,-0.016105,0.010619,-0.005730,-0.001451,0.030997
6.801535,0.017729,0.023919,-0.017093,-0.005490,-0.003605,0.007104,0.012499,-0.003516,0.029773
6.878374,0.016812,0.023672,-0.010819,-0.002290,-0.004322,0.008626,-0.000717,0.001523,0.029034
6.956521,0.016297,0.023578,-0.005149,-0.000851,-0.000218,0.005059,0.004104,-0.003567,0.028662
7.033961,0.016103,0.023549,-0.001198,-0.000157,-0.000366,0.000086,-0.000148,-0.004973,0.028528
7.111540,0.001174,0.011254,-0.449242,-0.342871,-0.000408,-0.002692,-0.000041,-0.002779,0.011316
7.189080,-0.034447,-0.011468,-0.593377,-0.302467,0.044181,0.080000,0.044588,0.082692,0.036306
7.267646,-0.071389,-0.031359,-0.495657,-0.292606,0.039572,0.080000,-0.004608,-0.000000,0.077973
7.344916,-0.100332,-0.049934,-0.385489,-0.261740,-0.026101,0.080000,-0.065674,-0.000000,0.112071
7.422147,-0.121988,-0.065105,-0.278290,-0.195528,-0.079524,0.080000,-0.053423,-0.000000,0.138274
7.499518,-0.137734,-0.075981,-0.212570,-0.143766,-0.079941,0.080000,-0.000417,-0.000000,0.157301
7.577930,-0.040195,0.078938,-0.019066,0.028076,-0.000000,0.000000,-0.000000,-0.000000,0.088582
7.655211,-0.011594,-0.054274,0.029162,0.032434,0.010214,-0.002284,0.090040,-0.082283,0.055498
7.733158,-0.009711,-0.052276,0.027598,0.027989,0.003328,0.002901,-0.006886,0.005184,0.053171
7.810439,-0.007960,-0.050496,0.024812,0.025931,-0.003829,-0.006660,-0.007157,-0.009561,0.051119
7.888776,-0.006464,-0.048803,0.020151,0.024952,-0.002124,-0.009123,0.001705,-0.002463,0.049229
7.965197,-0.005328,-0.047181,0.014111,0.023678,-0.000860,-0.012460,0.001264,-0.003337,0.047481
8.044193,-0.004621,-0.045656,0.007517,0.022172,-0.001820,-0.012754,-0.000960,-0.000294,0.045889
8.121899,-0.004341,-0.044223,0.001423,0.020954,-0.003524,-0.011721,-0.001703,0.001033,0.044436
8.199347,-0.006855,-0.044970,-0.111590,-0.064446,-0.003566,-0.009075,-0.000042,0.002646,0.045490
8.276466,-0.023910,-0.039268,-0.321024,0.218063,-0.043646,0.072920,-0.040080,0.081996,0.045975
8.355304,-0.045267,-0.024761,-0.319793,0.217227,0.075160,0.080000,0.118806,0.007079,0.051597
8.432936,-0.065919,-0.010521,-0.169681,0.165931,0.011314,0.080000,-0.063845,-0.000000,0.066754
8.509953,-0.075905,-0.000154,-0.131575,0.146131,0.051326,0.079999,0.040011,-0.000001,0.075905
8.588278,-0.083287,0.008999,-0.092294,0.129407,0.015845,0.079997,-0.035481,-0.000002,0.083771
8.666139,-0.088047,0.016927,-0.053364,0.109956,0.047185,0.079874,0.031341,-0.000123,0.089659
8.743460,-0.090278,0.023282,-0.016192,0.081951,0.071211,0.076465,0.024026,-0.003408,0.093232
8.821403,-0.090439,0.027740,0.011327,0.050203,0.070845,0.044872,-0.000366,-0.031594,0.094597
8.898736,-0.089106,0.030154,0.027707,0.021794,0.047350,0.021201,-0.023496,-0.023671,0.094070
8.976545,-0.086945,0.031115,0.036235,0.008489,-0.001111,0.013125,-0.048461,-0.008076,0.092345
9.054864,-0.084343,0.031684,0.041237,0.010096,-0.025705,0.012031,-0.024594,-0.001094,0.090098
9.132354,-0.081385,0.032253,0.047054,0.005180,0.039435,0.023388,0.065139,0.011357,0.087543
9.209809,-0.077911,0.032028,0.056899,-0.011297,0.049686,0.036003,0.010252,0.012615,0.084237
9.287719,-0.073794,0.030975,0.066512,-0.020028,0.000026,0.019966,-0.049660,-0.016037,0.080031
9.365330,-0.069289,0.029660,0.067529,-0.018376,-0.017343,-0.011282,-0.017369,-0.031248,0.075371
9.442562,-0.064921,0.028473,0.063830,-0.018500,0.016511,-0.001485,0.033853,0.009797,0.070890
9.521140,-0.060646,0.027128,0.065465,-0.021470,0.006215,0.023366,-0.010296,0.024850,0.066436
9.598154,-0.056182,0.025730,0.068152,-0.019993,-0.010932,0.005169,-0.017147,-0.018196,0.061793
9.676114,-0.051717,0.024465,0.065077,-0.018288,0.002945,-0.012443,0.013876,-0.017612,0.057212
9.753242,-0.047518,0.023260,0.061681,-0.017971,0.001357,0.005196,-0.001588,0.017639,0.052906
9.830545,-0.043481,0.022144,0.059452,-0.015184,-0.011039,-0.001097,-0.012396,-0.006294,0.048795
9.907819,-0.039689,0.021226,0.054072,-0.012836,0.001282,-0.013031,0.012321,-0.011934,0.045008
9.986108,-0.036304,0.020414,0.048092,-0.011631,-0.001352,-0.004522,-0.002634,0.008510,0.041650
10.063449,-0.033312,0.019735,0.041754,-0.008538,-0.010180,-0.011600,-0.008828,-0.007078,0.038719
10.139973,-0.030808,0.019282,0.033680,-0.005441,-0.003203,-0.014278,0.006977,-0.002678,0.036345
10.218347,-0.028871,0.018995,0.024956,-0.003402,-0.002571,-0.013798,0.000632,0.000480,0.034559
10.294900,-0.027526,0.018834,0.015895,-0.001551,-0.003612,-0.015114,-0.001041,-0.001316,0.033352
10.372223,-0.026791,0.018787,0.006752,-0.000023,-0.002579,-0.014139,0.001033,0.000975,0.032722
10.450583,-0.026626,0.018814,-0.000351,0.000446,-0.003132,-0.010878,-0.000553,0.003262,0.032603
10.528967,-0.026724,0.018884,-0.002152,0.001482,-0.004074,-0.004588,-0.000942,0.006290,0.032723
10.606912,-0.030057,0.012695,-0.124194,-0.204876,-0.002418,0.000038,0.001656,0.004626,0.032628
10.685643,-0.053245,-0.013496,-0.477554,-0.459811,-0.069592,0.078020,-0.067174,0.077982,0.054928
10.762960,-0.081764,-0.040466,-0.384967,-0.357346,-0.073438,0.080000,-0.003846,0.001980,0.091230
10.839820,-0.104256,-0.060783,-0.295503,-0.258119,-0.078695,0.080000,-0.005257,-0.000000,0.120681
10.918196,-0.120797,-0.074402,-0.210516,-0.161451,-0.079646,0.080000,-0.000951,-0.000000,0.141872
10.995179,-0.133354,-0.083752,-0.168882,-0.121570,-0.079671,0.079999,-0.000026,-0.000000,0.157472
11.073446,-0.143156,-0.090456,-0.127905,-0.082162,-0.079735,0.079999,-0.000064,-0.000000,0.169340
11.151803,-0.088418,-0.027373,-0.049474,0.076364,-0.000000,0.000000,-0.000000,-0.000000,0.092558
11.228346,-0.051529,0.009175,0.046192,-0.034691,-0.032613,0.001708,0.047142,-0.078290,0.052339
11.305810,-0.048475,0.007257,0.045653,-0.023870,-0.016902,0.006657,0.015711,0.004949,0.049016
11.384235,-0.045459,0.005911,0.044733,-0.017544,-0.002792,0.000739,0.014110,-0.005918,0.045842
11.462285,-0.042550,0.004899,0.042474,-0.013124,-0.008203,-0.001887,-0.005411,-0.002626,0.042831
11.540148,-0.039881,0.004163,0.037389,-0.009259,-0.005884,-0.011897,0.002319,-0.010010,0.040098
11.616917,-0.037626,0.003646,0.030615,-0.006628,-0.002113,-0.009801,0.003771,0.002096,0.037803
11.695450,-0.035848,0.003277,0.023021,-0.004558,-0.003507,-0.013199,-0.001394,-0.003398,0.035998
11.772414,-0.034532,0.002945,0.021509,-0.011706,-0.001235,-0.013449,0.002272,-0.000250,0.034658
11.850707,-0.027791,0.000639,0.166428,-0.050511,-0.007615,-0.014870,-0.006380,-0.001422,0.027799
11.928158,-0.011695,-0.003309,0.207011,-0.048030,-0.021905,-0.066508,-0.014290,-0.051638,0.012154
12.006751,0.000641,-0.006345,0.169190,-0.045527,0.017210,-0.072631,0.039115,-0.006122,0.006377
12.084063,0.010645,-0.009502,0.133052,-0.049312,0.014325,-0.072249,-0.002886,0.000382,0.014269
12.161843,0.018276,-0.013028,0.098067,-0.056583,0.027342,-0.067208,0.013017,0.005041,0.022444
12.238989,0.023610,-0.017012,0.064594,-0.062042,0.007883,-0.061453,-0.019459,0.005755,0.029101
12.316115,0.026874,-0.021115,0.035880,-0.060263,-0.010356,-0.047938,-0.018238,0.013514,0.034177
12.393435,0.028383,-0.024792,0.011778,-0.049627,-0.032503,-0.042128,-0.022147,0.005810,0.037686
12.470311,0.028502,-0.027462,-0.006176,-0.030736,-0.046300,-0.028245,-0.013797,0.013883,0.039579
12.549869,0.027735,-0.028977,-0.015970,-0.016001,-0.012017,-0.018727,0.034284,0.009518,0.040111
12.626909,0.023857,-0.030823,-0.119267,-0.041040,-0.013648,-0.008004,-0.001631,0.010724,0.038977
12.704054,0.015610,-0.044551,-0.210015,-0.299375,0.003105,0.072364,0.016753,0.080367,0.047207
12.781506,-0.004162,-0.064005,-0.296398,-0.291245,-0.078220,0.079737,-0.081325,0.007373,0.064140
12.859878,-0.021845,-0.079611,-0.215221,-0.141122,-0.078494,0.079996,-0.000275,0.000259,0.082554
12.937787,-0.034606,-0.085882,-0.171460,-0.065281,-0.058366,0.079991,0.020129,-0.000005,0.092592
13.016616,-0.044657,-0.089339,-0.131315,-0.039495,-0.042897,0.079973,0.015469,-0.000018,0.099878
13.093951,-0.051922,-0.091064,-0.090220,-0.014729,-0.052618,0.079804,-0.009721,-0.000169,0.104826
13.171483,-0.056528,-0.091186,-0.050526,0.009453,-0.053397,0.078942,-0.000778,-0.000862,0.107286
13.249375,-0.058681,-0.089964,-0.014391,0.027116,-0.031466,0.073106,0.021931,-0.005836,0.107411
13.328490,-0.058617,-0.087764,0.015478,0.038396,-0.018338,0.056100,0.013128,-0.017007,0.105539
13.405783,-0.056907,-0.084992,0.035002,0.044329,-0.006609,0.028532,0.011728,-0.027568,0.102284
13.484860,-0.054069,-0.081979,0.048847,0.045487,0.000284,0.028237,0.006893,-0.000294,0.098204
13.562807,-0.050438,-0.078972,0.059096,0.044610,0.000226,0.021449,-0.000057,-0.006788,0.093705
13.640752,-0.046188,-0.076052,0.067735,0.043038,0.000482,0.022934,0.000255,0.001485,0.088979
13.719622,-0.041422,-0.073258,0.074688,0.040762,0.004091,0.017246,0.003609,-0.005687,0.084157
13.796193,-0.036236,-0.070623,0.080332,0.038496,0.000888,0.016042,-0.003203,-0.001204,0.079377
13.873721,-0.030761,-0.068125,0.083349,0.036525,0.002553,0.006863,0.001665,-0.009179,0.074748
13.952876,-0.025203,-0.065744,0.082910,0.035070,-0.000499,-0.001165,-0.003052,-0.008028,0.070409
14.030768,-0.019809,-0.063458,0.078635,0.033455,0.002863,-0.009492,0.003361,-0.008327,0.066478
14.107714,-0.014821,-0.061296,0.071039,0.031501,0.002000,-0.015707,-0.000863,-0.006215,0.063062
14.185043,-0.010420,-0.059274,0.061390,0.029203,0.003195,-0.017541,0.001195,-0.001834,0.060183
14.262764,-0.006701,-0.057411,0.050746,0.026883,0.001890,-0.018991,-0.001304,-0.001450,0.057800
14.341847,-0.003707,-0.055693,0.039740,0.024809,0.000974,-0.019100,-0.000917,-0.000109,0.055816
14.419777,-0.001449,-0.054097,0.028751,0.023241,-0.001208,-0.019242,-0.002182,-0.000142,0.054117
14.496908,0.000091,-0.052594,0.018214,0.021933,-0.001663,-0.018245,-0.000454,0.000997,0.052594
14.574401,0.000962,-0.051173,0.008710,0.020807,-0.003292,-0.016623,-0.001630,0.001622,0.051182
14.653045,0.001261,-0.049817,0.001042,0.020016,-0.004657,-0.013475,-0.001365,0.003148,0.049833
14.730281,0.001461,-0.050142,-0.022912,-0.082211,-0.004632,-0.009342,0.000025,0.004133,0.050163
14.807982,-0.014177,-0.062332,-0.390598,-0.163809,-0.055537,0.002090,-0.050906,0.011432,0.063923
14.886893,-0.040682,-0.073276,-0.396855,-0.163861,0.043377,0.080000,0.098914,0.077910,0.083811
14.964191,-0.067081,-0.084176,-0.395137,-0.163151,-0.072194,0.080000,-0.115571,-0.000000,0.107635
15.041580,-0.084597,-0.086601,-0.236309,-0.016189,-0.077032,0.080000,-0.004838,-0.000000,0.121064
15.120156,-0.098990,-0.086804,-0.195985,0.010702,-0.056411,0.080000,0.020622,-0.000000,0.131659
15.198953,-0.110511,-0.085011,-0.153457,0.039976,-0.067225,0.080000,-0.010814,-0.000000,0.139426
15.277320,-0.119288,-0.081310,-0.112654,0.069108,-0.068771,0.079999,-0.001546,-0.000000,0.144364
15.355863,-0.125455,-0.075848,-0.073680,0.094416,-0.054021,0.079996,0.014751,-0.000003,0.146601
15.433965,-0.129091,-0.068980,-0.036060,0.111572,-0.029056,0.079977,0.024965,-0.000019,0.146366
15.511689,-0.130281,-0.061391,0.000233,0.116104,0.005062,0.079708,0.034117,-0.000269,0.144020
15.590296,-0.129029,-0.053749,0.035717,0.112627,0.010939,0.075568,0.005878,-0.004141,0.139776
15.668759,-0.125683,-0.046339,0.064392,0.109260,-0.001114,0.052824,-0.012054,-0.022744,0.133953
15.747713,-0.120544,-0.039253,0.088249,0.103610,0.011724,0.050307,0.012838,-0.002516,0.126774
15.824684,-0.114171,-0.032791,0.103411,0.088881,0.048583,0.028821,0.036859,-0.021487,0.118786
15.902752,-0.106835,-0.027619,0.115399,0.067096,0.046904,0.027085,-0.001679,-0.001736,0.110348
15.979937,-0.099151,-0.023523,0.113518,0.055055,0.008906,-0.029061,-0.037999,-0.056146,0.101903
16.058509,-0.091825,-0.020258,0.108286,0.045364,0.009565,0.009151,0.000659,0.038213,0.094033
16.135239,-0.084726,-0.017591,0.104817,0.034078,0.034887,-0.002129,0.025322,-0.011280,0.086533
16.214363,-0.077828,-0.015749,0.102423,0.022940,0.012436,0.003147,-0.022451,0.005276,0.079406
16.291528,-0.071219,-0.014358,0.094876,0.019408,-0.002783,-0.025820,-0.015219,-0.028967,0.072652
16.369257,-0.065287,-0.013260,0.084388,0.013028,0.023736,-0.009726,0.026519,0.016094,0.066620
16.447146,-0.059891,-0.012641,0.078672,0.006842,0.003965,0.001281,-0.019771,0.011007,0.061210
16.524954,-0.054899,-0.012252,0.070544,0.005102,0.000231,-0.023177,-0.003734,-0.024458,0.056250
16.603740,-0.050590,-0.012015,0.059541,0.001810,0.011947,-0.016165,0.011715,0.007012,0.051997
16.681128,-0.046966,-0.011994,0.050018,-0.000521,-0.000695,-0.012750,-0.012642,0.003416,0.048473
16.758640,-0.044004,-0.012072,0.038987,-0.001884,0.005162,-0.023213,0.005857,-0.010464,0.045630
16.836272,-0.041813,-0.012259,0.027811,-0.003508,0.003068,-0.015417,-0.002093,0.007796,0.043573
16.913772,-0.040323,-0.012512,0.017540,-0.003854,-0.000229,-0.017076,-0.003297,-0.001658,0.042219
16.991926,-0.039509,-0.012758,0.007617,-0.003446,0.000537,-0.015457,0.000766,0.001619,0.041517
17.069231,-0.039302,-0.012919,-0.000335,-0.001226,-0.002568,-0.013430,-0.003105,0.002026,0.041371
17.147495,-0.039452,-0.012957,-0.003689,-0.000114,-0.001682,-0.009448,0.000886,0.003982,0.041525
17.225547,-0.039766,-0.012934,-0.005397,0.000734,-0.002633,-0.006135,-0.000951,0.003313,0.041816
17.302899,-0.040145,-0.012868,-0.005757,0.001177,-0.001547,-0.003550,0.001087,0.002585,0.042157
17.380389,-0.040510,-0.012782,-0.005116,0.001362,-0.001422,-0.002190,0.000125,0.001360,0.042478
17.457864,-0.040815,-0.012693,-0.004070,0.001270,-0.001046,-0.002236,0.000375,-0.000046,0.042743
17.536550,-0.041048,-0.012616,-0.002990,0.001062,-0.001164,-0.002558,-0.000117,-0.000322,0.042942
17.614782,-0.041214,-0.012555,-0.002073,0.000767,-0.001148,-0.003025,0.000016,-0.000467,0.043084
17.692023,-0.041326,-0.012514,-0.001385,0.000490,-0.001256,-0.003644,-0.000108,-0.000619,0.043180
17.769900,-0.041403,-0.012490,-0.000951,0.000290,-0.001314,-0.004240,-0.000058,-0.000595,0.043245
17.847104,-0.041458,-0.012475,-0.000739,0.000203,-0.001373,-0.004707,-0.000058,-0.000468,0.043294
17.924509,-0.041505,-0.012463,-0.000715,0.000177,-0.001359,-0.005048,0.000014,-0.000341,0.043336
18.002516,-0.041556,-0.012451,-0.000818,0.000199,-0.001349,-0.005246,0.000009,-0.000198,0.043382
18.080485,-0.041617,-0.012437,-0.000995,0.000241,-0.001330,-0.005331,0.000019,-0.000085,0.043435
18.158124,-0.041690,-0.012419,-0.001197,0.000295,-0.001321,-0.005308,0.000010,0.000023,0.043501
18.236451,-0.041777,-0.012397,-0.001382,0.000343,-0.001302,-0.005216,0.000018,0.000092,0.043577
18.312882,-0.041874,-0.012373,-0.001524,0.000385,-0.001291,-0.005085,0.000011,0.000132,0.043664
18.391178,-0.041979,-0.012346,-0.001609,0.000412,-0.001277,-0.004950,0.000015,0.000135,0.043757
18.468081,-0.041747,-0.011958,0.012061,0.014612,-0.001262,-0.004830,0.000015,0.000120,0.043426
18.547140,-0.030725,-0.011558,0.383631,-0.014302,0.013278,-0.008776,0.014540,-0.003946,0.032827
18.624823,-0.000055,-0.012148,0.413355,-0.004421,0.009492,-0.079922,-0.003786,-0.071146,0.012148
