time,x,y,vx,vy,theta_x,theta_y,action_x,action_y,radius
6.842965,0.013077,-0.002308,0.000000,0.000000,0.003624,0.001223,0.000258,-0.000362,0.013279
6.906362,0.012308,-0.002308,0.000769,0.000000,0.003406,0.001603,-0.000219,0.000380,0.012522
6.969681,0.013077,-0.002308,-0.000769,0.000000,0.003189,0.001820,-0.000217,0.000217,0.013279
7.032220,0.012308,-0.002308,0.000769,0.000000,0.003656,0.001061,0.000468,-0.000759,0.012522
7.094703,0.013077,-0.002308,-0.000769,0.000000,0.003140,0.001968,-0.000516,0.000907,0.013279
7.160453,0.013077,-0.000769,0.000000,0.000769,0.003667,0.001095,0.000527,-0.000872,0.013100
7.224446,0.012308,-0.001538,0.000769,0.000000,0.002957,0.001340,-0.000710,0.000244,0.012403
7.286734,0.012308,-0.001538,0.000000,0.000000,0.003048,0.001721,0.000091,0.000381,0.012403
7.349435,0.013077,-0.000769,-0.000769,0.000769,0.003294,0.001356,0.000246,-0.000365,0.013100
7.412971,0.012308,-0.001538,0.000769,-0.000769,0.003210,0.000909,-0.000085,-0.000446,0.012403
7.475794,0.013077,-0.001538,-0.000769,0.000000,0.003116,0.002263,-0.000094,0.001353,0.013167
7.539591,0.012308,-0.001538,0.000769,0.000000,0.003597,0.000943,0.000481,-0.001320,0.012403
7.601677,0.012308,-0.001538,0.000000,0.000000,0.002938,0.002003,-0.000659,0.001060,0.012403
7.663544,0.013077,-0.001538,-0.000769,0.000000,0.003288,0.001376,0.000351,-0.000627,0.013167
7.727492,0.012308,-0.001538,0.000769,0.000000,0.003476,0.001171,0.000188,-0.000205,0.012403
7.790784,0.012308,-0.001538,0.000000,0.000000,0.003016,0.001948,-0.000461,0.000777,0.012403
7.852746,0.013077,-0.001538,-0.000769,0.000000,0.003282,0.001384,0.000266,-0.000564,0.013167
7.915013,0.013077,-0.001538,0.000000,0.000000,0.003476,0.001180,0.000194,-0.000204,0.013167
7.977965,0.012308,-0.001538,0.000769,0.000000,0.003277,0.001575,-0.000199,0.000395,0.012403
8.041313,0.012308,-0.001538,0.000000,0.000000,0.003061,0.001770,-0.000216,0.000195,0.012403
8.103749,0.012308,-0.001538,0.000000,0.000000,0.003264,0.001389,0.000202,-0.000381,0.012403
8.165942,0.012308,-0.001538,0.000000,0.000000,0.003217,0.001566,-0.000047,0.000177,0.012403
8.229186,0.010000,-0.000000,0.001538,0.001538,0.003244,0.001542,0.000027,-0.000025,0.010000
8.293050,0.006154,0.003077,0.003846,0.003846,0.002012,0.001924,-0.001232,0.000383,0.006880
8.356564,0.000769,0.007692,0.005385,0.003846,-0.000122,0.001371,-0.002133,-0.000553,0.007731
8.418766,-0.003846,0.011538,0.004615,0.003077,-0.001158,0.000903,-0.001036,-0.000469,0.012163
8.481733,-0.008462,0.014615,0.004615,0.003077,-0.001104,0.000332,0.000054,-0.000571,0.016888
8.543536,-0.013077,0.018461,0.004615,0.003846,-0.001463,0.000515,-0.000360,0.000183,0.022624
8.606458,-0.020000,0.020769,0.006154,0.002308,-0.001417,0.000377,0.000046,-0.000138,0.028833
8.668747,-0.025385,0.023846,0.004615,0.002308,-0.001710,0.003328,-0.000292,0.002951,0.034828
8.732072,-0.028461,0.025385,0.003077,0.001538,0.001126,0.000725,0.002835,-0.002603,0.038137
8.795732,-0.033846,0.028461,0.005385,0.002308,0.000221,0.002289,-0.000904,0.001564,0.044222
8.858912,-0.039231,0.031538,0.004615,0.002308,-0.000381,-0.003658,-0.000603,-0.005947,0.050336
8.922893,-0.044615,0.033077,0.005385,0.001538,-0.005637,-0.006394,-0.005255,-0.002736,0.055539
8.985522,-0.050769,0.036154,0.005385,0.002308,-0.004877,-0.007023,0.000759,-0.000629,0.062327
9.047304,-0.056923,0.037692,0.005385,0.001538,0.002009,-0.029695,0.006886,-0.022672,0.068271
9.111716,-0.060769,0.038461,0.003846,0.000000,0.025175,-0.038949,0.023166,-0.009254,0.071918
9.173740,-0.066154,0.040769,0.005385,0.002308,0.040507,-0.044972,0.015331,-0.006023,0.077707
9.235858,-0.072308,0.041538,0.005385,0.000000,0.051107,-0.043150,0.010601,0.001822,0.083390
9.299397,-0.076154,0.043077,0.003846,0.000769,0.060665,-0.035193,0.009558,0.007957,0.087493
9.362887,-0.080000,0.043077,0.003077,0.000000,0.062789,-0.036066,0.002124,-0.000873,0.090860
9.425284,-0.081538,0.042308,0.001538,-0.000769,0.064141,-0.033337,0.001352,0.002729,0.091861
9.488016,-0.081538,0.042308,0.000000,0.000000,0.065361,-0.033149,0.001221,0.000188,0.091861
9.549392,-0.080000,0.040769,-0.000769,-0.000769,0.065035,-0.033910,-0.000327,-0.000762,0.089789
9.613107,-0.078461,0.040769,-0.000769,0.000000,0.065715,-0.031418,0.000680,0.002492,0.088421
9.676234,-0.075384,0.039231,-0.003077,-0.000769,0.064491,-0.033059,-0.001224,-0.001641,0.084982
9.738843,-0.070000,0.039231,-0.005385,0.000000,0.064956,-0.029823,0.000465,0.003236,0.080244
9.802764,-0.062308,0.037692,-0.006923,-0.000769,0.063400,-0.031341,-0.001556,-0.001519,0.072821
9.864493,-0.053846,0.036154,-0.008462,-0.000769,0.061969,-0.025663,-0.001432,0.005678,0.064857
9.927296,-0.043846,0.036154,-0.010000,0.000000,0.057597,-0.024693,-0.004372,0.000970,0.056829
9.989870,-0.036923,0.034615,-0.006923,-0.000769,0.048151,-0.019772,-0.009446,0.004921,0.050611
10.053119,-0.024615,0.034615,-0.011538,0.000000,0.037984,-0.012881,-0.010167,0.006891,0.042475
10.114767,-0.011538,0.034615,-0.013077,0.000000,0.026052,-0.006950,-0.011932,0.005930,0.036488
10.178061,0.002308,0.033077,-0.014615,-0.000769,0.014447,0.000918,-0.011605,0.007868,0.033157
10.240249,0.016923,0.033077,-0.013846,0.000000,0.009755,0.002010,-0.004692,0.001092,0.037155
10.303156,0.033077,0.031538,-0.015385,-0.000769,0.005331,0.001325,-0.004424,-0.000685,0.045703
10.366855,0.049231,0.031538,-0.016154,0.000000,-0.006144,0.004363,-0.011475,0.003037,0.058466
10.430059,0.065384,0.031538,-0.015385,0.000000,-0.022777,-0.002933,-0.016633,-0.007295,0.072593
10.491821,0.080769,0.031538,-0.015385,0.000000,-0.048220,-0.015540,-0.025443,-0.012607,0.086708
10.554359,0.091538,0.030000,-0.010769,-0.000769,-0.080891,-0.037010,-0.032671,-0.021470,0.096329
10.616824,0.104615,0.030000,-0.012308,0.000000,-0.094230,-0.035212,-0.013339,0.001798,0.108832
22.947751,-0.030000,-0.000000,-0.002308,-0.001538,-0.000000,0.000000,-0.000000,-0.000000,0.030000
